id,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo
3n7u7AU8FErKTgTfWWhBTR,0.637,0.637,1.0,-8.533,0.172,0.195,3.69e-06,0.184,0.628,94.958
2C3NqGue28mX7oBWKK4CdZ,0.362,0.649,0.0,-6.768,0.192,0.424,0.000152,0.0798,0.248,69.907
0tHWsBI54oBishkTwMwd9Y,0.548,0.564,3.0,-5.534,0.0766,0.395,0.0,0.116,0.476,110.771
0qL3U7oKi7kGahb1TeRJCt,0.392,0.774,1.0,-7.625,0.292,0.46,0.0,0.136,0.263,89.973
5jDpJZ4AV0YVV8o9Ez2U9s,0.855,0.546,0.0,-5.192,0.0364,0.0513,0.000292,0.0725,0.869,94.989
5cNPfcnT3y3JmWiqBQqtLi,0.655,0.546,7.0,-7.75,0.0348,0.101,5.28e-05,0.231,0.759,87.982
5bzXWaxInedSVFe7w18hgf,0.548,0.58,6.0,-7.637,0.0251,0.048,0.0238,0.237,0.446,87.997
5RkrgkGhcjxvK5zLypLsDB,0.645,0.608,4.0,-7.554,0.0494,0.27,0.000182,0.0802,0.308,139.979
1y5G5QFWuUmEF7O2CSck9v,0.619,0.453,10.0,-10.195,0.0597,0.667,0.000403,0.103,0.336,166.062
77z6mJeFcHlRWVfbOdBCtc,0.519,0.582,1.0,-6.778,0.112,0.213,0.0,0.0681,0.319,131.524
1IjeGPU5hqHlJpm00zObN7,0.807,0.481,8.0,-7.362,0.0713,0.0264,1.28e-06,0.112,0.748,91.005
4Fwhq6uhu6nNw379PnJXPH,0.56,0.536,7.0,-9.734,0.0356,0.582,0.0714,0.11,0.263,155.305
7ozvuHnA1zWzuTvReLChVL,0.651,0.703,0.0,-8.958,0.0816,0.0297,0.0,0.0608,0.647,140.051
5BQf3eyCsoSP5jNGx9sPdD,0.609,0.746,5.0,-5.429,0.0814,0.0185,0.0,0.306,0.629,80.967
6lVVFYHrq1761LNmUhnVuz,0.665,0.485,8.0,-8.926,0.0666,0.129,0.0,0.235,0.268,90.013
0g5OzPkEGQeFiExxhUPjc3,0.47,0.676,7.0,-5.583,0.362,0.184,0.0,0.0537,0.485,164.362
6gSBiIezn6yKhCVhBUOSwB,0.636,0.452,11.0,-8.298,0.0329,0.136,1.97e-06,0.104,0.0678,80.004
1CrPPsibP3uTc3DSI5vQC5,0.769,0.384,5.0,-7.414,0.0353,0.239,0.000227,0.0762,0.23,106.002
6EsOT4Yq4BavQSJ4sEe9dw,0.681,0.576,1.0,-6.483,0.0425,0.21,3.27e-05,0.376,0.334,113.057
2CJfHjywgcczXQi6Dosw8Q,0.7,0.55,11.0,-5.871,0.104,0.16,0.000119,0.0644,0.854,72.997
1lf6VaHYg3I1blTNrPOSDB,0.64,0.445,1.0,-10.06,0.0752,0.32,1.46e-05,0.0614,0.135,90.041
6pJhTkXKlGR3WZI7Mqbeem,0.704,0.524,0.0,-6.418,0.0288,0.00126,0.0152,0.114,0.517,100.003
0gvHiQLsM6Uj7M39Hpfcec,0.557,0.595,1.0,-9.946,0.0367,0.269,0.86,0.109,0.327,81.014
6aQ7nlAEOhhRnsHi6eY0zT,0.797,0.266,1.0,-13.758,0.0415,0.289,0.0368,0.0969,0.683,92.011
4yH6ia5y4gf7Nyvu9tOHkX,0.545,0.559,1.0,-9.032,0.0806,0.261,3.36e-06,0.209,0.524,107.416
6KDuOXvVXAS0aYHUvLIUs3,0.441,0.196,6.0,-14.036,0.0558,0.662,5.23e-05,0.104,0.0822,98.925
7nIxjyVFlbEft5J4Imq8ZN,0.59,0.562,8.0,-5.893,0.0432,0.14,0.0,0.11,0.187,90.03
6T3Ebo7EOh8cUOyE4OhFpp,0.65,0.582,9.0,-6.543,0.101,0.811,0.00314,0.0812,0.369,135.894
3U6yomdo8N6SwTQeCpOLUN,0.28,0.391,9.0,-9.246,0.0414,0.418,0.0,0.39,0.29,79.486
01foHKHazVkkbW9hcAY2X4,0.72,0.608,1.0,-8.143,0.0962,0.589,0.118,0.116,0.66,141.036
48Y7zjtKY22gn9xRWnaiDh,0.703,0.53,4.0,-11.099,0.203,0.173,0.0,0.107,0.662,72.958
4vUU8lx3iz7u72rpDjhXHi,0.435,0.559,9.0,-6.717,0.0448,0.419,0.0,0.106,0.33,78.746
5lMa1A2fWhT9YLI2Qee8RV,0.651,0.628,9.0,-7.969,0.0329,0.508,0.0602,0.303,0.373,131.984
13KLstO6ywva9h94FOqpeW,0.462,0.397,9.0,-5.72,0.115,0.857,0.0,0.091,0.298,154.955
24WhLBcWByvFMrt8NNQ0ax,0.559,0.593,4.0,-5.443,0.294,0.633,0.0,0.0463,0.585,70.987
7kgkHtqxN1es6hHW6SQJPG,0.718,0.557,8.0,-5.241,0.0953,0.396,0.0,0.144,0.373,125.17
2d8haVwRgqNeFLLk2jKeXM,0.593,0.664,9.0,-4.286,0.0364,0.0446,6.52e-05,0.364,0.6,124.081
4OOhy6f0Mo3XleHjTRBWYi,0.772,0.657,5.0,-5.073,0.0395,0.0603,7.06e-06,0.115,0.573,139.965
7zFXmv6vqI4qOt4yGf3jYZ,0.658,0.294,4.0,-8.533,0.0321,0.422,5.2e-05,0.0749,0.358,74.038
6lzLjIOyWTyTJvk0jraYee,0.545,0.33,1.0,-11.719,0.164,0.64,7e-06,0.22,0.399,103.553
1QJb6LWvPXZpTMiqqODqkH,0.643,0.376,9.0,-7.424,0.0426,0.348,0.000335,0.111,0.193,76.002
3k6Eu5Gq7PM7krNbCqkQUs,0.626,0.49,7.0,-7.611,0.0797,0.146,0.0,0.239,0.515,65.917
1PRyPD26m9oOWr9bzgICCS,0.518,0.493,2.0,-9.534,0.0293,0.778,0.00287,0.216,0.461,101.819
2yOm4lN7aTygtXanJFNFWU,0.571,0.232,10.0,-11.309,0.0699,0.604,0.000246,0.119,0.207,128.785
7JeCUUnOpoz4JoV84fliOc,0.471,0.524,6.0,-9.066,0.0786,0.257,0.0,0.633,0.423,84.118
4chxiKYwSBoE0pvO4Ea0uv,0.695,0.665,6.0,-6.982,0.0287,0.0427,0.0,0.0861,0.741,77.985
7kty80M5em0GzhtraLTwEJ,0.89,0.523,6.0,-8.526,0.056,0.453,1.58e-06,0.0831,0.345,111.031
7ytES33eLYS9WaZLKqWfYM,0.522,0.641,5.0,-8.013,0.0562,0.117,0.0,0.0825,0.357,150.877
4OpwADjlTmeRSWHkUrGXpz,0.65,0.503,9.0,-7.857,0.0407,0.318,2.12e-05,0.058,0.521,73.073
6SkGfPa77E4giShVbk9N6R,0.652,0.498,11.0,-6.2,0.0413,0.519,0.0,0.149,0.336,120.141
0PKcHf6NgPitUVFwzKnz3c,0.403,0.493,6.0,-8.037,0.0339,0.456,1.13e-05,0.0736,0.14,113.952
1Q0lOGB52skgfzdcq233vs,0.539,0.363,10.0,-13.888,0.166,0.701,3.18e-06,0.14,0.549,136.422
4IFh1uImEp02P7wQerkQ9y,0.53,0.398,3.0,-12.359,0.0341,0.458,0.00957,0.0832,0.456,77.944
0Rw4aFSwMEhtVLzmy2xr5v,0.446,0.418,3.0,-8.852,0.0286,0.661,0.0,0.081,0.233,145.04
6eQIk2NX87pMrMQ9lpWZUD,0.504,0.515,2.0,-8.948,0.0368,0.766,0.000164,0.0847,0.48,144.296
2X4H5K1aT6d7UyPWVfJWmF,0.478,0.416,7.0,-11.85,0.0592,0.289,0.0,0.145,0.594,178.186
7wJeXISGGTLVv2kBPtCJHw,0.71,0.581,9.0,-9.108,0.0612,0.392,0.0,0.128,0.919,97.746
2uZwyxrg6VPvlVsvclIfel,0.664,0.396,5.0,-9.131,0.0298,0.52,0.0,0.268,0.453,102.053
0Qlbpljv5ZRlxRaYYnsvih,0.665,0.488,9.0,-11.021,0.0938,0.415,2.9e-05,0.0642,0.669,99.311
15SNslBn9n3jutwxlJGpMd,0.561,0.49,10.0,-10.303,0.0466,0.22,2.11e-06,0.0939,0.405,142.974
2hNmHqQzmM2eBhHjzX8Mdk,0.497,0.614,4.0,-8.758,0.0738,0.029,0.0,0.59,0.497,168.245
1CrWoWuxupYY1vi1XRdpBX,0.698,0.434,8.0,-12.892,0.0272,0.166,0.000566,0.0658,0.386,130.295
1g795gFDpVVmUF4RNbNjue,0.712,0.416,11.0,-11.688,0.0295,0.474,4.14e-05,0.0519,0.407,132.111
1OOT5tLOCpvg5VFZVeMYC5,0.528,0.444,11.0,-11.824,0.0279,0.58,0.0,0.372,0.643,90.575
53m3UkzcaQVbB2DENsrJiK,0.542,0.499,5.0,-10.423,0.0671,0.407,0.0005,0.0771,0.655,178.281
1RMJOxR6GRPsBHL8qeC2ux,0.524,0.364,7.0,-10.209,0.0367,0.808,0.0,0.1,0.436,75.24
5KtD1GHBO8kXlvl4giutxu,0.538,0.642,1.0,-9.193,0.0974,0.308,5.64e-05,0.0898,0.728,77.849
60kYnvU89eL92jJ3eQcPXq,0.555,0.272,4.0,-14.986,0.0411,0.853,0.00156,0.0748,0.169,133.159
2PN3gbuBn5WBEwrEJH3xiu,0.689,0.562,7.0,-7.048,0.0637,0.0656,0.0,0.0885,0.21,133.987
6HHlyBUx4YGVE95GF0orTe,0.657,0.245,6.0,-17.119,0.0384,0.525,4.81e-05,0.0874,0.166,123.954
24Uu2LvYtrQucgUL69WzMx,0.504,0.401,2.0,-11.203,0.0382,0.574,8.46e-06,0.106,0.338,133.395
1nJUvlF4nwEKVHF1UNEOua,0.576,0.444,6.0,-15.514,0.0704,0.0492,4.02e-06,0.0994,0.586,61.753
4OQwIQjC5PIiosSjnDgg6q,0.656,0.488,7.0,-10.401,0.0533,0.164,0.0,0.0487,0.53,132.096
0t6DdFmFQhQYWhmfa5FJer,0.559,0.365,5.0,-13.654,0.0332,0.686,0.0,0.0771,0.534,74.802
2gdvXdZatpwlUM1bfTzwxi,0.668,0.739,2.0,-6.906,0.0391,0.454,0.0,0.111,0.662,107.942
7BDhzQJpWmQU0fBRdv2pDM,0.549,0.689,2.0,-11.025,0.0358,0.299,0.00629,0.112,0.907,136.691
6ZrEsTv8IYRg0U0hUoo2j1,0.728,0.543,6.0,-7.64,0.088,0.144,0.00121,0.0408,0.718,161.975
2CyzCewZZ1ilsGDClxWuA0,0.531,0.365,3.0,-11.298,0.185,0.897,0.000194,0.22,0.59,81.743
6ALoVRxwV5KxaSWyejnmvi,0.347,0.331,7.0,-8.052,0.031,0.378,0.0,0.304,0.305,147.741
2kDcawxPteyClZPZjdQTOC,0.686,0.77,5.0,-6.149,0.488,0.335,2.03e-06,0.135,0.478,89.999
1Ktsil4bC4hYRWlqMG4qK3,0.781,0.628,6.0,-5.765,0.0689,0.0923,0.00146,0.227,0.362,122.024
4XhrowM5IKGCRrY2HzYBH3,0.534,0.7,8.0,-8.71,0.0446,0.0143,0.0,0.197,0.447,122.609
0wdaPticLmmqJdhgLDJ9zI,0.71,0.545,4.0,-9.599,0.0588,0.483,0.0,0.0644,0.632,140.233
1KFHD2MK0wQADYddeed7Qf,0.578,0.599,4.0,-8.692,0.0402,0.0339,0.0,0.286,0.475,95.005
5j5v5wfw1O7g5iLCq10wAP,0.558,0.371,11.0,-8.336,0.0314,0.0218,1.08e-06,0.158,0.417,63.02
5ZbY8J67Qsv6Kko2tZOf5Z,0.913,0.201,0.0,-9.511,0.15,0.0979,0.487,0.0867,0.519,87.359
6nTcn8CybBcx0t7IaXEJ6O,0.608,0.76,4.0,-5.851,0.242,0.0129,0.0,0.332,0.366,168.211
7q83jvO3GjbyS7FnHoM1f2,0.698,0.649,1.0,-6.73,0.242,0.0519,2.16e-06,0.28,0.583,77.981
5KNAsnZJ0g3hNvIJFvkHzI,0.692,0.465,8.0,-14.921,0.0298,0.199,1.16e-05,0.0997,0.532,122.089
7iAkNtFdZ07C7a7gFVDbRz,0.375,0.668,11.0,-9.22,0.0659,0.129,0.305,0.114,0.505,79.846
2QptbtUWMta6rpuoXeO0ap,0.712,0.333,5.0,-16.781,0.0462,0.836,0.00737,0.151,0.606,141.329
0VdSyCb1n7F5G0XkePzAlf,0.701,0.457,8.0,-8.562,0.0311,0.0138,0.0,0.054,0.298,127.925
3OWjkfq3mlexSVFAGamhhr,0.723,0.387,6.0,-6.373,0.0348,0.141,0.000288,0.0229,0.535,82.047
2alDGjN4yjJgkSSeoCCGae,0.378,0.26,9.0,-13.814,0.0363,0.839,0.0304,0.715,0.166,94.311
7wb7R141Fp1oRitCNhKsyu,0.642,0.568,8.0,-5.628,0.0473,0.0245,0.0,0.0768,0.6,75.008
12S0avZgcxEa4lJXC37tzX,0.611,0.662,9.0,-7.608,0.0403,0.161,0.000372,0.069,0.203,159.961
0pZ5DROr0SaFcVX5IBkIaD,0.677,0.556,1.0,-9.636,0.0488,0.0241,9.3e-05,0.0789,0.64,79.93
1KcxXt4Jy9Az9Wizs5Z6pF,0.609,0.42,2.0,-13.499,0.0326,0.0279,1.06e-05,0.302,0.577,85.945
0loJyuSFr6vVPBQSmLLrrQ,0.796,0.459,8.0,-7.716,0.0443,0.705,1.15e-05,0.0605,0.767,88.0
3X3XuCPTC95ARm9SguWsIa,0.69,0.651,9.0,-7.86,0.101,0.343,9.56e-05,0.178,0.691,79.305
505dB7vz9ou2Soj29y7ESw,0.404,0.709,8.0,-9.782,0.106,0.133,0.0,0.0624,0.636,189.915
4o1E2c0ye1RlIJJqOM0dqP,0.469,0.594,7.0,-8.209,0.0403,0.0663,0.0,0.0806,0.485,167.223
3PaovpaWAYcNH6CCBXFfR5,0.729,0.623,7.0,-4.218,0.0897,0.272,0.0,0.0791,0.376,138.239
5X3012Ox7FlfpxsiTHuy0o,0.597,0.478,1.0,-9.75,0.04,0.0138,0.000148,0.155,0.387,82.107
7LpTPlYiVnDnV5BwVYJB0U,0.827,0.704,0.0,-7.033,0.084,0.174,0.00018,0.126,0.351,102.986
0gulcKLqxL9snU2S31Lucp,0.537,0.529,4.0,-5.42,0.0341,0.645,2.32e-05,0.13,0.238,129.852
5UzPW8HC6slxstdRbV3Kcp,0.583,0.378,2.0,-9.619,0.039,0.259,0.000942,0.0755,0.331,94.938
3evLDlldkPh1TO9XDrNFv1,0.457,0.37,4.0,-9.703,0.03,0.47,0.0,0.116,0.179,125.814
3o9PU86yJAeojzW69KdLh6,0.524,0.703,0.0,-5.256,0.0887,0.119,1.69e-06,0.359,0.488,79.348
375jahpbHbxrCsuxMURdEm,0.61,0.332,8.0,-12.16,0.0306,0.583,0.00504,0.12,0.286,71.979
2met1tFe07C9au1j8llxq8,0.611,0.598,5.0,-6.661,0.0437,0.0556,0.0,0.165,0.4,120.26
67kizZOz5RZgM1mAoiLXVw,0.707,0.771,4.0,-9.675,0.144,0.234,3.26e-06,0.358,0.69,75.058
1I00qI4bQZyKSQ5G5AnKcv,0.734,0.679,1.0,-8.873,0.082,0.0774,0.00432,0.177,0.53,113.729
1BkK2fQUGALz7AaOSo7Swh,0.775,0.767,6.0,-6.545,0.1,0.0201,0.18,0.171,0.646,89.553
68j5DYmCikBzcp60Sv6xWO,0.485,0.492,5.0,-6.462,0.331,0.425,0.0,0.105,0.876,78.001
5f2CDk3D2XX8XyL6kViwZI,0.803,0.889,4.0,-3.698,0.0797,0.129,0.00785,0.0374,0.671,109.992
4Mj9FULUmiSVbcN0EcWo5r,0.754,0.861,1.0,-5.32,0.282,0.0746,0.0,0.307,0.612,81.473
0D15z5l7YWqwyJ8wkO2oaA,0.82,0.465,4.0,-7.798,0.306,0.18,0.0,0.0907,0.572,101.957
15hQDO74LAH1lXyqUDVNc4,0.592,0.668,1.0,-6.559,0.0571,0.079,0.000562,0.116,0.454,91.014
0wcN45fKhDGWAd0GrWjdYM,0.671,0.374,11.0,-11.489,0.125,0.268,0.0189,0.324,0.519,84.92
2Ee9amLUslOwgoJWZEpSSD,0.747,0.494,3.0,-7.957,0.141,0.393,0.0,0.0982,0.624,76.006
60mKQHD4tf5NrzconZVeyV,0.747,0.562,11.0,-7.084,0.0586,0.0366,6.3e-05,0.107,0.491,101.022
5G7602PyF33hYDi4utEpoZ,0.743,0.519,4.0,-11.383,0.0617,0.137,0.55,0.0502,0.737,93.005
3hNywmR93yvj68y2zl8mRt,0.757,0.718,2.0,-6.009,0.184,0.0185,1.1e-05,0.376,0.379,107.068
2tMYysaFyOLXamjOxGTavY,0.715,0.363,3.0,-10.576,0.03,0.665,0.0,0.111,0.507,88.013
2xQAAd2pCT7q2HlWffAaMh,0.776,0.777,9.0,-4.431,0.107,0.036,0.0,0.368,0.738,98.024
0rjvlFcg4QVi9dDzctDDGD,0.68,0.592,1.0,-7.669,0.443,0.282,0.0,0.192,0.111,83.129
54pog56aKXKPjvSLNVpE61,0.623,0.503,1.0,-9.289,0.212,0.571,0.0371,0.11,0.391,197.689
4UpbTA0kccMXQqfuOSSPi1,0.788,0.798,1.0,-4.277,0.0457,0.121,0.0,0.0613,0.814,114.656
1exaZpUIfmgdBstO3DhAY8,0.592,0.868,6.0,-4.05,0.145,0.102,3.61e-06,0.0858,0.86,87.94
3tBOduABygszf71Q5e8Rpk,0.708,0.808,7.0,-6.36,0.0294,0.114,0.351,0.162,0.315,105.039
4rnriM1hFyeRrdRQSZd9uA,0.639,0.535,1.0,-7.714,0.0596,0.489,0.00126,0.109,0.321,84.975
698qfbrci5r8U0EKceXhml,0.774,0.619,7.0,-6.367,0.0907,0.00747,2.93e-05,0.081,0.509,86.747
42DZ6nBYhvyoLwmCUGz2T9,0.877,0.387,6.0,-7.487,0.146,0.246,0.00127,0.116,0.647,97.35
1vBBPAR0hvBIBuq8NkYAUu,0.377,0.649,4.0,-4.628,0.0519,0.0729,1.35e-06,0.237,0.474,154.717
0a8iHqEqV1FAcRGyDTKFym,0.736,0.632,6.0,-5.92,0.251,0.179,0.0,0.0924,0.615,89.993
1Fwppfa2qKDAETKveNFsHR,0.825,0.548,6.0,-6.899,0.0809,0.441,0.000842,0.179,0.792,98.976
4AvOXTQ2semU5FAmtl8vtk,0.692,0.827,5.0,-2.604,0.0331,0.136,0.000563,0.0761,0.628,84.931
50ID9KN4y15DZIqjIIJXkP,0.637,0.755,1.0,-6.216,0.128,0.348,0.0,0.128,0.667,161.024
6GCIYIWUBSLontW6divqsw,0.823,0.558,9.0,-7.119,0.0278,0.397,2.03e-05,0.0821,0.674,155.974
11xILcyUmIjr2XpM6mpEvA,0.877,0.452,9.0,-5.773,0.0898,0.456,4.37e-06,0.139,0.89,110.021
3waaRJJlv7BIAxDeq9lCuY,0.711,0.856,10.0,-6.969,0.199,0.234,0.00943,0.627,0.374,84.06
6y61PWqUIT6jqR0lElYTiM,0.445,0.612,5.0,-7.623,0.21,0.474,7e-05,0.125,0.41,171.444
0E8GYDcN69ahYTUEQMTHNr,0.633,0.755,11.0,-5.616,0.0508,0.0478,0.00184,0.0854,0.765,79.998
3GGhyTPYDufku46UtvLTPi,0.582,0.311,0.0,-13.676,0.0322,0.704,0.082,0.1,0.287,127.998
10E2KfpFsiSAOkl6fteRVF,0.707,0.601,7.0,-5.231,0.0388,0.227,0.00866,0.118,0.452,86.005
4K9cCtDfk9pr6EGFzl0ec8,0.84,0.689,8.0,-6.306,0.165,0.0111,0.0022,0.106,0.54,116.97
6SKQvtF2QMELjqpnAyrH6O,0.781,0.566,7.0,-6.292,0.143,0.107,0.0,0.114,0.811,103.957
04jVEb76Kw5OrmGtlXlHxI,0.669,0.352,1.0,-11.18,0.455,0.322,0.0,0.484,0.528,76.851
0TtSoFrbLGjmpIgY4KgBeq,0.771,0.889,7.0,-7.93,0.0777,0.0779,6.53e-05,0.0426,0.882,108.015
2m0BIvy0p9oCTxDmJkzMyl,0.747,0.412,1.0,-6.122,0.0379,0.448,0.00448,0.0819,0.319,91.993
0eM7kmyvr2cWFH8oNAk8FB,0.572,0.571,9.0,-7.902,0.0771,0.118,0.0074,0.124,0.47,72.03
2WwwfnTUm4yUK8stRMPd7V,0.732,0.886,6.0,-5.445,0.0994,0.239,0.000308,0.779,0.602,113.498
1P9KFw6u4vX7hbFcFZd1yL,0.868,0.58,5.0,-9.575,0.276,0.713,0.00297,0.105,0.48,117.998
4yOT0bYT83QZ0aXlJ3Tb2p,0.627,0.479,7.0,-7.648,0.0387,0.149,0.000423,0.135,0.494,183.255
2cXlc9LWmg2N8t4KgVWZAl,0.549,0.693,8.0,-8.668,0.0733,0.0992,0.287,0.0813,0.407,90.023
61lMfe2aGI4EjrlVK03ZoI,0.485,0.531,5.0,-5.213,0.0364,0.389,6.31e-05,0.0925,0.319,80.489
15qljmrsinxDSec3Y0Hql2,0.635,0.597,0.0,-8.209,0.0538,0.0275,0.0268,0.097,0.889,63.972
1mC7u32zemMLC1mVOU02Pm,0.608,0.569,6.0,-5.835,0.0283,0.123,0.0,0.151,0.346,72.076
5mCQirG6bW3iDN0gpdoxrP,0.625,0.459,9.0,-9.537,0.0372,0.105,0.000162,0.334,0.651,73.927
6s4xndGKUhW0xXPYvFlwcL,0.657,0.253,11.0,-10.665,0.0855,0.433,0.514,0.116,0.186,83.213
6x53SJOV1PAZ8ZUwH4NFXQ,0.726,0.501,1.0,-13.884,0.154,0.155,0.0,0.0893,0.582,128.099
3xhXKRGahWzcXF8rD5gUvd,0.539,0.363,10.0,-13.888,0.166,0.701,3.18e-06,0.14,0.549,136.422
4zAxfkmJqsaHqFu1YPMS5a,0.621,0.583,1.0,-10.127,0.0345,0.0116,0.0,0.115,0.452,137.534
6ygcYdLszK2DJUU7BWuCxx,0.714,0.507,10.0,-8.481,0.0437,0.274,0.0,0.0377,0.85,79.871
125dAqUSmX1nOG50fBz9vb,0.725,0.278,0.0,-14.345,0.0704,0.588,0.0,0.0869,0.489,119.788
5yMQERKmNx6ajo4qHi1KT2,0.713,0.503,7.0,-9.663,0.0575,0.0323,0.167,0.0601,0.211,95.019
5xLDmkobOw674TLTBBmnuN,0.799,0.514,7.0,-6.794,0.0478,0.291,0.0,0.518,0.455,125.104
0JukF7Yf5qF10ntu6lpJ5I,0.657,0.369,7.0,-13.153,0.037,0.0706,0.0,0.494,0.619,129.965
0KHHrBbdvuJ6knLxj7dqkw,0.732,0.42,6.0,-6.867,0.0514,0.0687,1.28e-06,0.289,0.473,137.45
0TEPE1KMWY0satuZIBtuRt,0.648,0.727,8.0,-9.648,0.0404,0.0231,0.000648,0.0673,0.719,144.004
19asXa48FNoDzO8PaQm9MN,0.773,0.309,7.0,-8.5,0.0339,0.415,0.00014,0.111,0.42,128.105
3kVIFDE3G89I2RPVkiRaRj,0.685,0.38,8.0,-11.219,0.112,0.373,0.0,0.0371,0.87,175.562
0MrD47wtvAu6igsy8vqUzN,0.722,0.661,2.0,-8.236,0.0844,0.151,0.0,0.233,0.643,126.007
3KwBXx4v79jKrITc0WBw6H,0.745,0.453,9.0,-9.694,0.0288,0.593,0.0,0.173,0.523,109.616
02D9uD9WQb834Lb54xCvDS,0.606,0.648,0.0,-7.802,0.0466,0.349,0.0,0.639,0.646,59.041
7EgBkZlqWRwvjmyc115LLR,0.507,0.709,9.0,-6.751,0.0484,0.133,0.0,0.447,0.36,135.814
5ljnOdrl3v8oYC2Llknvna,0.68,0.39,8.0,-13.239,0.0546,0.0121,0.0854,0.105,0.679,80.148
3efy0g1He1zJ4B94VMbbBo,0.781,0.317,5.0,-9.697,0.0405,0.106,0.0,0.175,0.43,121.844
2PtwvKN5m8B0HVel2kOdoX,0.527,0.389,7.0,-11.687,0.0302,0.72,0.0,0.0997,0.458,119.939
6xYd4zCVeSp80Un2Rl9wDs,0.407,0.525,11.0,-12.725,0.166,0.381,0.000452,0.0816,0.329,74.34
1e5DTpM1WeggytDXbphivX,0.746,0.493,11.0,-9.427,0.0997,0.302,0.00957,0.109,0.878,82.04
74glbwcJjpaHIk4uqHilnM,0.673,0.539,5.0,-7.648,0.0293,0.0249,0.0,0.188,0.333,117.689
21fXrzSxu2y51Yqf57QycI,0.747,0.609,4.0,-6.985,0.0347,0.138,0.0,0.105,0.555,120.051
44QrzYVAHFC9WMN91GEo9H,0.645,0.56,9.0,-8.762,0.0345,0.00495,9.51e-05,0.0501,0.345,141.872
0BEUswN4YNySo3KRVrAqCq,0.574,0.399,10.0,-12.866,0.0363,0.0791,0.0,0.0383,0.52,74.555
4OXAYBy41owXhbOoi932y0,0.773,0.621,6.0,-9.02,0.0433,0.245,0.0,0.219,0.864,132.996
5nS5mDWAyce9gjD8crHcZX,0.719,0.362,9.0,-11.547,0.0276,0.651,0.0,0.114,0.58,109.915
3UGNdLrhhsK0SY9gNqe8TT,0.573,0.679,3.0,-6.774,0.0423,0.247,0.0,0.321,0.648,66.215
78fii1y8vrGtn5YtHEnpaN,0.713,0.737,8.0,-7.42,0.0318,0.0377,0.0,0.102,0.855,141.691
2cXdUg5c57C4b2qLCqHAOX,0.735,0.339,9.0,-11.956,0.0456,0.443,0.00564,0.0778,0.389,121.779
4SF1747p541umnykBp352Q,0.699,0.492,9.0,-9.449,0.0318,0.484,0.0,0.0482,0.388,117.907
2rkVoKVEMuct8SmEIGKzBw,0.67,0.468,1.0,-6.725,0.0328,0.325,0.0,0.0516,0.486,140.069
3xWWs8xnzh3sg7F6KlhfSC,0.547,0.59,7.0,-9.194,0.0373,0.171,0.0,0.0391,0.442,126.11
4cVWa9vuwfPOukSIZN9012,0.687,0.758,10.0,-6.451,0.0843,0.0678,0.0,0.192,0.709,77.904
2dnPoLlcwJFtFm1pps3Bm0,0.761,0.404,1.0,-11.977,0.0641,0.293,0.00105,0.0559,0.509,124.524
0uOPGU4CbYxzFxn6T7sblW,0.631,0.304,10.0,-12.239,0.0349,0.0949,0.0,0.285,0.183,128.019
51QxenFmXlJXUN9mpvxlaL,0.662,0.531,8.0,-5.3,0.0361,0.202,1.16e-05,0.595,0.399,119.957
3bhZuw0gZRLEOGeggjWzpP,0.492,0.438,5.0,-6.984,0.0273,0.591,9.62e-05,0.116,0.204,149.74
0aqVhoenCvorCVcEZEfiLS,0.705,0.55,0.0,-6.276,0.0413,0.0881,1.25e-06,0.0549,0.627,137.977
13fIg7eB5MP9slSQayHhjH,0.769,0.322,6.0,-6.615,0.0373,0.517,0.0,0.072,0.356,102.111
4C5GsegFD0j5ujSr1y93Oj,0.496,0.488,5.0,-14.195,0.0305,0.295,6.85e-06,0.132,0.396,181.042
6OLlACmD4AlW2N7CWVhVxO,0.502,0.409,0.0,-7.581,0.0512,0.591,0.0,0.113,0.234,75.231
13g01AZFJxiAj6s5nfD4PJ,0.532,0.562,8.0,-7.951,0.0304,0.0614,0.000743,0.0933,0.509,73.017
6S9r5o2iLnozhYFiFa1YDn,0.728,0.68,5.0,-9.488,0.0301,0.406,0.34,0.0513,0.914,103.74
3buWaZh2ajXTWsdp8XTBKk,0.575,0.401,7.0,-8.012,0.164,0.611,0.0,0.113,0.332,133.531
1HdNTlZrGTlgxDn31GB6Sv,0.527,0.279,10.0,-12.679,0.0297,0.519,0.0211,0.116,0.256,90.728
6KTPvBjPoFdFOe5qHLXZk0,0.572,0.708,6.0,-9.173,0.0591,0.202,2.98e-06,0.306,0.394,92.044
7yc2aZLGtx5Y30N8T896tu,0.583,0.296,1.0,-13.166,0.0723,0.4,0.00357,0.361,0.175,89.93
7dL8FCLzEaWC2A3qWQuz1q,0.642,0.397,6.0,-16.842,0.0639,0.461,0.000834,0.106,0.798,84.064
42CgYmz74tNngUErbZ48x6,0.589,0.856,7.0,-5.602,0.0558,0.00413,0.0,0.136,0.387,88.978
1HazDXnvOTubBFmZnabq7Q,0.709,0.704,8.0,-6.021,0.0486,0.363,0.0,0.344,0.451,102.003
2f9mmR37OEceYERbXml0Nj,0.572,0.61,9.0,-7.994,0.0448,0.127,0.0295,0.0953,0.364,71.254
43xxfVyOeF3dwKfnzZgq5S,0.605,0.302,5.0,-13.611,0.0316,0.745,0.000724,0.109,0.339,136.993
